,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Goran Pandev,mk MKD,19.0,FW,36-225,78,1,0,0,0,3,1,0,0,38,1,0,1,0.9,0.9,0.0,2,0,24,28,85.7,1,31,0,0,0,24,28,85.7,249,40,14,18,77.8,5,5,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,28,26,2,0,0,0,1,0,0,0,0,0,24,0,0,1,1,0,1,0,1,5,20.0,4,1,0,1,0,1,0,0,38,0,5,17,16,3,38,0,0,,0,,31,81,19,0,0,0,4,1,31,6,0,0,0,0,1,2,1,0,1,0,0,0,3,1,3,25.0
1,Andrea Pinamonti,it ITA,99.0,FW,20-294,12,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,6,1,0,0,4,5,80.0,42,12,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,9,1,1,5,3,1,9,0,0,,0,,6,28,21,1,0,1,1,2,5,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0.0
2,Antonio Sanabria,py PAR,9.0,FW,24-004,90,0,1,0,0,3,1,0,0,48,0,0,0,0.1,0.1,0.9,6,1,26,34,76.5,1,34,3,3,2,26,34,76.5,442,57,14,18,77.8,8,8,100.0,3,3,100.0,1,0.9,0.7,3,0,0,0,1,34,34,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,48,3,4,31,15,5,48,3,2,66.7,1,33.3,34,277,68,3,3,0,3,0,35,4,0,0,0,4,2,1,0,0,0,0,0,0,2,5,5,50.0
3,Francesco Cassata,it ITA,29.0,CM,22-236,90,1,0,0,0,1,1,0,0,52,0,0,1,0.8,0.8,0.0,2,0,34,45,75.6,6,41,1,3,2,34,45,75.6,502,201,17,19,89.5,6,11,54.5,5,6,83.3,0,0.0,0.1,0,4,3,1,6,45,45,0,0,1,1,1,0,0,0,0,0,34,0,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,52,0,12,26,17,1,52,3,2,66.7,1,33.3,41,216,129,1,3,0,0,3,38,5,0,0,0,1,4,0,1,0,0,0,0,0,10,1,2,33.3
4,Lasse Schöne,dk DEN,20.0,CM,33-286,56,0,1,0,0,1,0,0,0,45,0,1,1,0.1,0.1,0.8,1,1,25,33,75.8,2,26,0,2,1,25,33,75.8,371,105,15,17,88.2,9,11,81.8,0,1,0.0,1,0.8,0.0,1,2,0,0,2,33,28,3,2,0,0,1,0,1,0,1,0,25,2,1,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,45,1,11,23,11,3,45,2,1,50.0,1,50.0,26,102,40,0,1,0,1,1,25,3,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0,100.0
5,Stefano Sturaro,it ITA,27.0,CM,26-365,34,0,0,0,0,0,0,0,0,28,4,0,2,0.0,0.0,0.0,1,0,12,17,70.6,3,15,1,0,0,12,17,70.6,242,111,6,7,85.7,4,6,66.7,2,3,66.7,0,0.0,0.0,1,2,1,0,3,17,16,1,1,0,0,1,0,0,0,0,0,12,0,1,4,2,1,3,0,3,3,100.0,0,2,0,2,0,4,0,0,28,2,8,17,3,0,28,0,0,,0,,15,58,30,1,0,0,2,0,17,1,0,0,0,1,1,0,1,0,2,0,0,0,1,0,2,0.0
6,Valon Behrami,ch SUI,85.0,CM,34-324,62,0,0,0,0,1,0,0,0,35,0,1,5,0.1,0.1,0.0,0,0,17,25,68.0,2,15,1,2,2,17,25,68.0,222,74,12,13,92.3,5,5,100.0,0,2,0.0,0,0.0,0.0,0,0,1,0,2,25,24,1,1,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,,0,5,2,3,1,1,1,0,35,3,15,14,6,0,35,2,2,100.0,0,0.0,15,81,46,1,1,0,1,0,12,2,0,0,0,3,2,0,0,1,0,0,0,0,6,1,0,100.0
7,Filip Jagiełło,pl POL,15.0,CM,22-213,28,0,0,0,0,1,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,1,13,1,0,0,15,16,93.8,186,36,10,11,90.9,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17,0,3,10,4,1,17,0,0,,0,,13,56,26,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
8,Domenico Criscito,it ITA,4.0,WB,33-069,90,0,0,0,0,0,0,0,0,84,1,2,1,0.0,0.0,0.1,3,0,49,69,71.0,8,42,5,1,1,49,69,71.0,741,280,21,25,84.0,21,28,75.0,2,11,18.2,0,0.1,0.0,3,2,3,0,8,69,51,18,2,0,0,8,12,4,1,2,0,49,0,0,1,1,1,0,0,0,1,0.0,1,1,0,1,2,3,8,0,84,5,30,28,27,1,84,1,1,100.0,0,0.0,42,197,145,5,2,1,1,1,44,4,0,0,0,1,1,0,8,2,1,0,0,0,6,1,2,33.3
9,Davide Biraschi,it ITA,14.0,WB,25-250,90,0,0,0,0,1,0,0,0,60,0,2,3,0.0,0.0,0.1,1,0,31,43,72.1,0,31,1,4,4,31,43,72.1,490,290,11,12,91.7,15,19,78.9,2,5,40.0,0,0.1,0.1,1,0,1,1,0,43,36,7,0,0,0,1,7,0,0,0,0,31,0,3,0,0,0,0,0,0,0,,0,3,2,1,2,2,9,0,60,11,34,20,8,1,60,4,4,100.0,0,0.0,31,176,85,1,3,0,0,2,30,1,0,0,0,0,2,0,1,2,0,0,0,0,6,1,0,100.0
