,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Borja Mayoral,es ESP,21.0,FW,20-165,74,1,0,0,0,3,2,0,0,31,1,0,0,0.9,0.9,0.0,4,1,18,23,78.3,1,21,2,2,2,18,23,78.3,201,22,15,16,93.8,3,4,75.0,0,2,0.0,0,0.0,0.0,1,0,0,0,1,23,21,2,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,31,0,0,16,16,4,31,2,2,100.0,0,0.0,21,118,55,2,1,2,3,0,23,2,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,
1,Lucas Vázquez,es ESP,17.0,RW,26-078,16,0,0,0,0,1,1,0,0,9,0,0,0,0.5,0.5,0.0,0,0,7,8,87.5,0,9,0,0,0,7,8,87.5,58,23,7,8,87.5,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,2,4,4,1,9,0,0,,0,,9,41,26,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2,Marco Asensio,es ESP,20.0,LW,21-239,85,0,0,0,0,6,1,1,0,60,1,1,0,0.6,0.6,0.2,4,0,40,51,78.4,2,47,6,3,2,40,51,78.4,627,164,27,31,87.1,6,8,75.0,6,8,75.0,0,0.2,0.2,3,1,1,1,2,51,47,4,0,1,2,6,0,4,0,3,0,40,0,2,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,60,0,2,32,27,6,60,3,2,66.7,1,33.3,47,306,159,6,3,1,0,2,46,10,1,0,0,0,0,0,6,1,0,0,0,0,5,0,1,0.0
3,Dani Ceballos,es ESP,24.0,LW,21-041,5,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,5,0,0,0,6,6,100.0,64,25,6,6,100.0,0,0,,0,0,,0,0.0,0.0,0,2,0,0,0,6,5,1,0,0,0,0,1,0,0,0,0,6,0,0,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,7,0,0,2,5,0,7,0,0,,0,,5,23,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
4,Gareth Bale,wls WAL,11.0,"RW,FW",28-063,90,1,0,0,0,2,1,0,0,39,1,2,1,0.4,0.4,0.1,1,0,20,28,71.4,2,26,1,2,1,20,28,71.4,329,57,11,14,78.6,6,7,85.7,3,4,75.0,0,0.1,0.2,1,0,1,0,2,28,27,0,0,0,0,1,0,0,0,0,0,20,1,2,1,1,1,0,0,0,0,,0,1,0,1,2,3,3,0,39,5,6,17,16,4,39,2,1,50.0,1,50.0,26,138,33,1,1,1,1,1,31,5,0,0,0,0,1,1,1,2,1,0,0,0,1,2,1,66.7
5,Isco,es ESP,22.0,LM,25-149,90,0,1,0,0,3,0,0,0,72,0,2,1,0.2,0.2,0.9,6,1,48,61,78.7,9,62,4,2,2,48,61,78.7,745,299,31,36,86.1,15,16,93.8,2,6,33.3,1,0.9,0.2,3,7,2,0,9,61,60,1,0,3,2,1,0,1,1,0,0,48,0,2,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,0,0,72,2,9,41,22,2,72,2,2,100.0,0,0.0,62,513,202,4,4,0,4,4,62,5,0,0,0,2,3,0,1,2,0,0,0,0,5,0,1,0.0
6,Casemiro,br BRA,14.0,CM,25-206,90,0,0,0,0,1,1,1,0,46,4,2,1,0.1,0.1,0.0,3,1,30,37,81.1,2,27,1,0,0,30,37,81.1,604,194,9,11,81.8,15,17,88.2,5,6,83.3,0,0.0,0.1,1,6,1,1,2,37,33,3,3,0,0,1,0,0,0,0,0,30,1,1,4,1,1,3,0,1,1,100.0,0,1,0,1,2,6,0,0,46,2,8,32,7,1,46,0,0,,0,,27,98,42,1,0,0,1,1,30,1,1,0,0,5,4,0,1,2,1,0,0,0,3,0,0,
7,Luka Modrić,hr CRO,10.0,RM,32-008,90,0,0,0,0,1,0,0,0,66,2,1,1,0.0,0.0,0.0,1,0,51,61,83.6,11,53,2,0,0,51,61,83.6,953,322,28,31,90.3,13,14,92.9,9,12,75.0,0,0.0,0.0,0,10,1,0,11,61,59,2,1,0,1,2,0,1,0,1,0,51,0,3,2,1,1,1,0,0,0,,0,1,0,1,1,3,0,0,66,0,5,52,9,0,66,0,0,,0,,53,342,138,2,2,0,0,1,53,0,0,0,0,1,1,0,2,1,1,0,0,0,4,0,0,
8,Theo Hernández,fr FRA,15.0,LB,19-346,89,0,0,0,0,0,0,0,0,58,3,3,1,0.0,0.0,0.5,4,0,35,43,81.4,0,35,4,2,1,35,43,81.4,507,138,20,22,90.9,13,15,86.7,2,4,50.0,0,0.5,0.2,2,0,1,1,0,43,33,10,1,0,0,3,9,0,0,0,0,35,0,1,3,3,2,1,0,1,1,100.0,0,1,0,1,3,6,4,0,58,3,21,17,20,3,58,2,1,50.0,1,50.0,35,175,113,4,7,2,3,3,30,7,0,0,0,1,1,0,3,3,3,0,0,0,5,1,0,100.0
9,Nacho,es ESP,6.0,LB,27-242,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,2,2,100.0,32,8,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,0,,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
